hyperparams/gamma,hyperparams/learning_rate,hyperparams/batch_size,hyperparams/n_steps,hyperparams/clip_range,hyperparams/ent_coef,hyperparams/seed,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/clip_range,train/value_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate
,,,,,,,533,240,188.89,922,491520,1158.50061902,0.9026100262999535,2390,-21.277374601364137,0.0035615545,0.2,583.2443763732911,124.7458267211914,-0.004240906792983878,0.099609375,207.1059112548828,0.0003
,,,,,,,533,241,187.7,925,493568,1142.9133900699999,0.9696026891469955,2400,-21.28348026275635,0.0063155084,0.2,191.01708927154542,124.90704345703125,-0.004737155951443128,0.059326171875,29.787019729614258,0.0003
,,,,,,,533,242,186.11,929,495616,1125.45755651,0.9694680403918028,2410,-21.28773283958435,0.008421327,0.2,428.2642078399658,124.99967193603516,-0.0038504974741954356,0.060986328125,152.65493774414062,0.0003
,,,,,,,533,243,186.7,933,497664,1128.9651094199999,0.9415550269186497,2420,-21.290747690200806,0.013004114,0.2,437.5303726196289,124.75414276123047,-0.008800988449365832,0.085009765625,179.05816650390625,0.0003
,,,,,,,533,244,186.7,937,499712,1125.14444821,0.9781554788351059,2430,-21.29062399864197,0.01511045,0.2,200.14439649581908,124.650634765625,-0.006227524019777775,0.12900390625,58.65156555175781,0.0003
,,,,,,,533,245,186.7,940,501760,1118.7559591499999,0.9698019828647375,2440,-21.285574674606323,0.008553334,0.2,358.59035606384276,124.56072235107422,-0.003192867070902139,0.10771484375,172.76344299316406,0.0003
,,,,,,,533,246,184.72,945,503808,1097.91422034,0.9721047878265381,2450,-21.2832631111145,0.005160152,0.2,374.6251953125,124.51162719726562,-0.0033227325446205215,0.1453125,79.75462341308594,0.0003
,,,,,,,533,247,188.57,948,505856,1135.4702830999997,0.9495376423001289,2460,-21.288029432296753,0.009708071,0.2,485.9050010681152,124.64647674560547,-0.0009812896780204028,0.13466796875,119.27091979980469,0.0003
,,,,,,,533,248,187.68,952,507904,1123.46999599,0.8842563182115555,2470,-21.295699501037596,0.009172711,0.2,1219.8351638793945,124.7241439819336,-0.005502865073503926,0.064697265625,273.4080810546875,0.0003
,,,,,,,533,249,182.64,956,509952,1093.4884517599999,0.9325183779001236,2480,-21.299322509765624,0.0060321935,0.2,716.2288787841796,124.86331939697266,-0.002425931970356032,0.035302734375,256.30792236328125,0.0003
,,,,,,,533,250,182.75,960,512000,1123.23861695,0.9443231225013733,2490,-21.309346008300782,0.009242703,0.2,518.2836814880371,124.88501739501953,-0.005128927499754354,0.1041015625,159.3331756591797,0.0003
,,,,,,,533,251,184.34,964,514048,1140.8977640900002,0.9242231696844101,2500,-21.31953830718994,0.011237669,0.2,256.1938570022583,124.50237274169922,-0.00405433111009188,0.087744140625,91.46774291992188,0.0003
,,,,,,,533,252,184.45,967,516096,1132.1963934999999,0.939201582223177,2510,-21.31120433807373,0.0084907785,0.2,532.8993522644043,124.35919952392578,0.0018070765596348791,0.18125,266.5693664550781,0.0003
,,,,,,,533,253,184.45,971,518144,1129.7641907700001,0.9491636008024216,2520,-21.3160352230072,0.009687258,0.2,468.171809387207,124.4290771484375,-0.005048153043026105,0.14228515625,88.34493255615234,0.0003
,,,,,,,533,254,184.45,975,520192,1134.9442944,0.9320220798254013,2530,-21.31977696418762,0.009225443,0.2,812.5285217285157,124.5157699584961,-0.0027947832946665584,0.100634765625,309.1654968261719,0.0003
,,,,,,,533,255,185.7,979,522240,1146.4382587100001,0.9632873833179474,2540,-21.324370288848876,0.0148803,0.2,218.74737453460693,124.69657135009766,-0.0014548066479619592,0.116259765625,87.52873229980469,0.0003
,,,,,,,533,256,187.15,983,524288,1165.56337203,0.9259953647851944,2550,-21.331342935562134,0.014704219,0.2,839.5831398010254,124.75897979736328,-0.0026158513763220982,0.18388671875,323.46295166015625,0.0003
,,,,,,,533,257,188.62,986,526336,1188.8202622200001,0.9235726296901703,2560,-21.33610668182373,0.027591959,0.2,419.6599346160889,124.5640869140625,-0.0022858933312818407,0.305322265625,130.26626586914062,0.0003
,,,,,,,533,258,189.84,990,528384,1185.76568393,0.9255455657839775,2570,-21.348776054382324,0.014228499,0.2,282.4006824493408,124.99044036865234,-0.002420226251706481,0.2197265625,96.24603271484375,0.0003
,,,,,,,533,259,192.76,994,530432,1189.28582505,0.8139447718858719,2580,-21.358582735061646,0.008975642,0.2,1307.1242225646972,125.39745330810547,-0.005080576133332215,0.146630859375,183.07437133789062,0.0003
,,,,,,,533,260,191.36,998,532480,1169.30777381,0.9788604229688644,2590,-21.368457746505737,0.0064370367,0.2,230.52307243347167,125.55984497070312,-0.004159451747545973,0.073193359375,81.69129180908203,0.0003
,,,,,,,533,261,190.84,1001,534528,1185.59265123,0.9632685333490372,2600,-21.36660056114197,0.0141347535,0.2,292.8116641998291,125.06024932861328,-0.008966500218957663,0.156005859375,116.09981536865234,0.0003
,,,,,,,533,262,190.84,1005,536576,1174.96905333,0.9173556119203568,2610,-21.358878135681152,0.022640826,0.2,585.1831031799317,125.14126586914062,-0.0031546791724395007,0.236669921875,168.2137451171875,0.0003
,,,,,,,533,263,190.84,1009,538624,1176.9340771999998,0.9911752194166183,2620,-21.36071734428406,0.058024827,0.2,47.91925754547119,124.89420318603516,0.003007270523812622,0.18046875,12.077082633972168,0.0003
,,,,,,,533,264,187.97,1013,540672,1151.24001278,0.9776822570711374,2630,-21.362910652160643,0.015985452,0.2,61.68676075935364,125.57247161865234,0.01683002944337204,0.30283203125,15.061463356018066,0.0003
,,,,,,,533,265,189.67,1017,542720,1159.81816027,0.9887032834812999,2640,-21.37730646133423,0.013133055,0.2,256.0866645812988,125.63705444335938,0.0007993782550329342,0.1595703125,134.8559112548828,0.0003
,,,,,,,533,266,192.24,1020,544768,1161.90009758,0.9184112995862961,2650,-21.373952531814574,0.0062326384,0.2,670.3366413116455,125.53875732421875,0.0034773446968756616,0.15146484375,348.51446533203125,0.0003
,,,,,,,533,267,192.24,1024,546816,1178.3306492000002,0.9581185504794121,2660,-21.376963806152343,0.0367531,0.2,309.09387283325196,125.73584747314453,-0.0017282955290284009,0.170947265625,155.8233184814453,0.0003
,,,,,,,533,268,188.96,1028,548864,1165.49062223,0.8777177408337593,2670,-21.385790205001832,0.022217546,0.2,466.06563835144044,125.87381744384766,0.006674829951953143,0.349462890625,144.13217163085938,0.0003
,,,,,,,533,269,190.61,1032,550912,1166.5770954299999,0.9352236464619637,2680,-21.39622893333435,0.014756611,0.2,513.2751937866211,126.2628173828125,0.002557652676478028,0.26513671875,214.9525909423828,0.0003
,,,,,,,533,270,190.5,1036,552960,1164.73088532,0.967216532677412,2690,-21.406406736373903,0.011852197,0.2,76.66585130691529,126.57982635498047,0.0028170574514660984,0.134521484375,13.37834358215332,0.0003
,,,,,,,533,271,189.8,1039,555008,1152.58734268,0.9739227313548326,2700,-21.41066632270813,0.014857839,0.2,221.7392894744873,127.44783782958984,0.0012223385972902178,0.23486328125,82.68925476074219,0.0003
,,,,,,,533,272,189.3,1043,557056,1138.3973311900002,0.9590114057064056,2710,-21.415248918533326,0.009496877,0.2,287.5293046951294,127.7059326171875,-0.0013677908340469004,0.20703125,36.57000732421875,0.0003
,,,,,,,533,273,190.99,1047,559104,1146.7327561799998,0.9465491659939289,2720,-21.41809825897217,0.007986587,0.2,383.6223571777344,127.62603759765625,-0.003885779099073261,0.077880859375,177.59271240234375,0.0003
,,,,,,,533,274,190.18,1051,561152,1141.80527723,0.8960733264684677,2730,-21.425819206237794,0.014952237,0.2,432.16271858215333,127.589599609375,-0.0005848449422046542,0.1078125,205.42291259765625,0.0003
,,,,,,,533,275,188.39,1055,563200,1124.12814978,0.9704902172088623,2740,-21.4355797290802,0.006717537,0.2,555.8929550170899,127.60808563232422,0.003022174601210281,0.177392578125,185.9439239501953,0.0003
,,,,,,,533,276,188.39,1059,565248,1117.39415882,0.9358232915401459,2750,-21.43907928466797,0.011426114,0.2,110.44847660064697,128.08111572265625,-0.0039113633276429026,0.08291015625,19.617998123168945,0.0003
,,,,,,,533,277,190.71,1063,567296,1141.8382961799998,0.9237358868122101,2760,-21.448611545562745,0.020798776,0.2,183.40989112854004,128.3253631591797,-0.002155151218175888,0.184326171875,52.742332458496094,0.0003
,,,,,,,533,278,190.71,1066,569344,1133.16680811,0.9524729438126087,2770,-21.446816158294677,0.022136327,0.2,1435.1321807861327,128.31112670898438,0.03096005498082377,0.411376953125,547.4060668945312,0.0003
,,,,,,,533,279,189.86,1070,571392,1114.42847597,0.9670867882668972,2780,-21.44519591331482,0.01856465,0.2,119.69780578613282,128.3412322998047,-0.0015376190713141114,0.092529296875,27.3236141204834,0.0003
,,,,,,,533,280,192.18,1074,573440,1134.09484584,0.8914766609668732,2790,-21.443594551086427,0.01547512,0.2,1010.3638679504395,128.42982482910156,0.0068210185505449775,0.33349609375,298.2997741699219,0.0003
,,,,,,,533,281,192.68,1077,575488,1145.6386450100001,0.9391527697443962,2800,-21.438460397720338,0.010632434,0.2,370.1938591003418,128.31092834472656,-0.001296147657558322,0.11630859375,82.19189453125,0.0003
,,,,,,,533,282,192.68,1081,577536,1166.0805844400002,0.8988124877214432,2810,-21.4290922164917,0.009696121,0.2,344.72383880615234,128.16017150878906,-0.004401458788197488,0.145703125,101.00814056396484,0.0003
,,,,,,,534,283,193.16,1085,579584,1165.58908346,0.9543265663087368,2820,-21.426081800460814,0.009972258,0.2,510.17676239013673,128.13406372070312,-0.004035736911464483,0.10888671875,210.0423583984375,0.0003
,,,,,,,533,284,196.06,1089,581632,1192.6969222100001,0.9512965343892574,2830,-21.42220072746277,0.014140726,0.2,354.412984085083,128.05860900878906,-0.004127014469122514,0.112841796875,167.93743896484375,0.0003
,,,,,,,533,285,194.47,1093,583680,1174.65269179,0.9420709870755672,2840,-21.42785792350769,0.015373182,0.2,695.6931381225586,128.0889434814453,-0.0019737950817216186,0.225341796875,219.22222900390625,0.0003
,,,,,,,534,286,194.47,1096,585728,1169.7113547,0.9868861837312579,2850,-21.440835905075073,0.029513936,0.2,59.741726112365725,129.26046752929688,-0.003326049563474953,0.15126953125,11.042424201965332,0.0003
,,,,,,,533,287,193.75,1100,587776,1195.62533321,0.9762102626264095,2860,-21.474214696884154,0.012860757,0.2,53.99796648025513,129.97842407226562,0.004582764609949663,0.237744140625,11.69460678100586,0.0003
,,,,,,,533,288,192.73,1104,589824,1215.01429219,0.7959756106138229,2870,-21.47671432495117,0.027573377,0.2,565.4175956726074,129.96348571777344,-0.0015905832406133413,0.16708984375,208.76937866210938,0.0003
,,,,,,,533,289,186.46,1108,591872,1199.92965352,0.9234016537666321,2880,-21.478993463516236,0.008687978,0.2,227.4703863143921,130.2753448486328,-0.003187560348305851,0.09248046875,62.53456115722656,0.0003
,,,,,,,533,290,184.98,1112,593920,1191.76948246,0.8648467063903809,2890,-21.47869987487793,0.0072800983,0.2,633.9810420989991,130.5011749267578,-0.0024561425525462255,0.0986328125,127.7070541381836,0.0003
,,,,,,,533,291,183.6,1116,595968,1172.15265347,0.9224091172218323,2900,-21.48357410430908,0.018265333,0.2,393.156960105896,130.73138427734375,-0.004658913466846571,0.14404296875,136.9279022216797,0.0003
,,,,,,,533,292,180.65,1120,598016,1146.44039699,0.7638524025678635,2910,-21.489027786254884,0.003721741,0.2,903.321925354004,130.66464233398438,-0.002139018592424691,0.0259765625,103.94926452636719,0.0003
,,,,,,,533,293,180.63,1124,600064,1159.01084718,0.8633991777896881,2920,-21.489884614944458,0.015308961,0.2,327.8636562347412,130.9354248046875,-0.010736795217962936,0.11669921875,31.868865966796875,0.0003
,,,,,,,533,294,180.4,1128,602112,1163.62805484,0.9454613663256168,2930,-21.500898933410646,0.010977609,0.2,281.6290096282959,131.0444793701172,0.004619118274422363,0.182763671875,46.30949401855469,0.0003
,,,,,,,533,295,179.55,1131,604160,1161.8074408300001,0.9464617744088173,2940,-21.50058307647705,0.0097548105,0.2,991.7225128173828,131.12440490722656,0.0007127332966774703,0.0962890625,176.65365600585938,0.0003
,,,,,,,533,296,181.98,1135,606208,1151.4691384999999,0.9776177741587162,2950,-21.502104091644288,0.008135204,0.2,448.55724029541017,131.35813903808594,-0.00018837266834452747,0.15693359375,192.31509399414062,0.0003
,,,,,,,533,297,181.35,1139,608256,1145.50952166,0.9707393683493137,2960,-21.501809930801393,0.0068333535,0.2,383.9220142364502,131.3460235595703,-0.0034741384559310974,0.102978515625,139.90997314453125,0.0003
,,,,,,,533,298,185.01,1143,610304,1146.1227859800001,0.8642281591892242,2970,-21.501023149490358,0.010795595,0.2,987.7125732421875,131.2207489013672,-0.0034287424641661346,0.146435546875,295.5413513183594,0.0003
,,,,,,,533,299,188.17,1147,612352,1154.17931713,0.9129924550652504,2980,-21.499183464050294,0.004797124,0.2,1177.097452545166,131.20297241210938,-0.0015333674324210732,0.021923828125,380.5798034667969,0.0003
,,,,,,,533,300,188.65,1151,614400,1166.10303952,0.9638183526694775,2990,-21.498973512649535,0.008406097,0.2,92.69518842697144,131.04835510253906,-0.00693482939968817,0.095849609375,29.802658081054688,0.0003
,,,,,,,533,301,187.26,1154,616448,1147.32887563,0.8539072722196579,3000,-21.496600961685182,0.009072129,0.2,879.4257186889648,130.891357421875,-0.005068584640685003,0.141552734375,390.7808837890625,0.0003
,,,,,,,533,302,189.61,1158,618496,1161.3972368,0.9088239073753357,3010,-21.49452395439148,0.008344848,0.2,1073.684287261963,130.88815307617188,-0.0013683638884685934,0.201611328125,274.2015075683594,0.0003
,,,,,,,533,303,189.55,1162,620544,1167.7829927700002,0.9053153321146965,3020,-21.493724584579468,0.016012197,0.2,437.9838333129883,130.67515563964844,-0.0032200305489823223,0.128466796875,68.00706481933594,0.0003
,,,,,,,533,304,189.28,1166,622592,1158.7151851499998,0.9077813848853111,3030,-21.49394826889038,0.01759201,0.2,745.8965057373047,130.7411346435547,-0.006521916668862105,0.213818359375,288.846435546875,0.0003
,,,,,,,533,305,189.28,1169,624640,1157.0093347900001,0.9526143968105316,3040,-21.494892740249632,0.008451538,0.2,554.0494297027587,130.7863006591797,-0.002116191346431151,0.049951171875,114.50750732421875,0.0003
,,,,,,,533,306,187.25,1174,626688,1149.93456051,0.9592862501740456,3050,-21.492812395095825,0.026188169,0.2,211.9872883796692,130.89027404785156,-0.005978924175724387,0.181298828125,49.4315299987793,0.0003
,,,,,,,533,307,187.43,1178,628736,1137.7423302899997,0.9625606201589108,3060,-21.491544914245605,0.010605811,0.2,710.8835700988769,131.03578186035156,-0.004995647288160399,0.102001953125,295.8187561035156,0.0003
,,,,,,,533,308,187.43,1181,630784,1153.39606451,0.9686800055205822,3070,-21.490682315826415,0.00600905,0.2,398.0038402557373,131.0995330810547,-0.006130676093744114,0.06171875,169.06719970703125,0.0003
,,,,,,,533,309,185.63,1185,632832,1145.9409442299998,0.9052884727716446,3080,-21.489473485946654,0.0047018463,0.2,249.5461736679077,131.07138061523438,-0.0027451232890598476,0.041796875,88.70880126953125,0.0003
,,,,,,,533,310,185.17,1189,634880,1152.29641482,0.9495678767561913,3090,-21.48676962852478,0.005292473,0.2,751.42426071167,131.14524841308594,-0.0016515703464392573,0.042333984375,112.82730865478516,0.0003
,,,,,,,533,311,184.84,1193,636928,1146.0223184899999,0.9732696786522865,3100,-21.490166997909547,0.012637153,0.2,411.6130126953125,131.4915008544922,-0.0056842598889488725,0.13515625,119.07701873779297,0.0003
,,,,,,,533,312,183.92,1197,638976,1135.2546420600002,0.9411685355007648,3110,-21.49912519454956,0.007837467,0.2,744.2236507415771,131.5914764404297,-0.004582377674523741,0.109033203125,166.50531005859375,0.0003
,,,,,,,533,313,183.38,1200,641024,1130.1832433299999,0.9376986734569073,3120,-21.501632738113404,0.010852748,0.2,435.75391311645507,131.6753387451172,-0.004555226484080776,0.086181640625,181.76113891601562,0.0003
,,,,,,,533,314,181.55,1204,643072,1116.15514923,0.9752225279808044,3130,-21.50389142036438,0.010535776,0.2,551.8625144958496,131.8119354248047,-0.006991298752836883,0.102294921875,174.20425415039062,0.0003
,,,,,,,533,315,186.21,1208,645120,1142.29661119,0.9604199156165123,3140,-21.506550788879395,0.012733454,0.2,398.54681396484375,132.00144958496094,-0.004101562855066731,0.066650390625,81.33999633789062,0.0003
,,,,,,,533,316,185.95,1212,647168,1156.48600856,0.9703198242932558,3150,-21.519194412231446,0.00812497,0.2,220.5224084854126,132.13558959960938,-0.0038506519573275,0.10263671875,111.9494857788086,0.0003
,,,,,,,533,317,185.95,1216,649216,1147.3465778999998,0.9483049176633358,3160,-21.52825870513916,0.008133639,0.2,731.0846870422363,132.1619873046875,-0.003195631183916703,0.105615234375,239.51670837402344,0.0003
,,,,,,,533,318,187.54,1219,651264,1166.7671617199999,0.9562340527772903,3170,-21.531521320343018,0.00997884,0.2,282.9075349807739,132.61280822753906,-0.006465717041282915,0.136865234375,79.10482025146484,0.0003
,,,,,,,534,319,191.6,1223,653312,1193.4415171,0.9749607536941767,3180,-21.529765844345093,0.06269242,0.2,215.29921054840088,132.79824829101562,-0.00035488511202856897,0.176708984375,79.84015655517578,0.0003
,,,,,,,534,320,191.83,1227,655360,1190.1317644599999,0.9749695044010878,3190,-21.520312452316283,0.029065926,0.2,212.88439807891845,133.3456573486328,0.01253336570225656,0.38994140625,98.67555236816406,0.0003
,,,,,,,534,321,194.47,1230,657408,1203.0157581699998,0.9398027434945107,3200,-21.535337495803834,0.012428267,0.2,580.9840950012207,133.7557830810547,0.0058641315437853335,0.18701171875,243.66085815429688,0.0003
,,,,,,,534,322,193.31,1234,659456,1203.2366965800002,0.8841446861624718,3210,-21.546386241912842,0.014066797,0.2,684.7201362609864,133.463134765625,-0.0036892481381073593,0.14169921875,218.64035034179688,0.0003
,,,,,,,534,323,194.31,1238,661504,1210.47634424,0.9361993968486786,3220,-21.55229768753052,0.008868345,0.2,502.5821481704712,133.75677490234375,-0.004482494702097028,0.147998046875,94.64872741699219,0.0003
,,,,,,,534,324,193.25,1242,663552,1192.9900206,0.9581449888646603,3230,-21.561310625076295,0.017835716,0.2,533.844556427002,133.78622436523438,-0.0010020437533967198,0.122998046875,301.923583984375,0.0003
,,,,,,,534,325,195.11,1245,665600,1213.95446057,0.8849499523639679,3240,-21.56043405532837,0.0073482916,0.2,663.7891986846923,133.8458709716797,-0.002377867663744837,0.13349609375,169.79324340820312,0.0003
,,,,,,,534,326,195.11,1249,667648,1225.4895886600002,0.9382802322506905,3250,-21.562571954727172,0.008796509,0.2,335.94627380371094,133.8109588623047,-0.003756457392591983,0.084814453125,171.0133514404297,0.0003
,,,,,,,534,327,192.14,1253,669696,1200.9220871799998,0.8870189040899277,3260,-21.568119621276857,0.016809326,0.2,499.53698272705077,134.43626403808594,-0.0019069948873948305,0.126220703125,254.9616241455078,0.0003
,,,,,,,534,328,188.82,1257,671744,1179.0793659800001,0.7755740135908127,3270,-21.587137937545776,0.0058106454,0.2,1165.9062240600585,134.84173583984375,0.004390560963656753,0.17412109375,264.13189697265625,0.0003
,,,,,,,534,329,187.41,1261,673792,1164.8229772200002,0.9833375904709101,3280,-21.59106297492981,0.026987039,0.2,162.90158128738403,134.91404724121094,-0.005241879256209359,0.1501953125,41.409568786621094,0.0003
,,,,,,,534,330,187.41,1264,675840,1170.0602444699998,0.9611356407403946,3290,-21.591970109939574,0.012688009,0.2,557.409321975708,134.88754272460938,0.03187073584995233,0.393896484375,180.43722534179688,0.0003
,,,,,,,534,331,184.69,1268,677888,1153.01606622,0.8953366950154305,3300,-21.599229717254637,0.02232787,0.2,185.4724489212036,135.18605041503906,0.0030445456970483063,0.207177734375,39.86899185180664,0.0003
,,,,,,,534,332,181.96,1273,679936,1122.7682865900001,0.8986581116914749,3310,-21.61346755027771,0.011885219,0.2,1241.4155563354493,135.34603881835938,-0.0013667378458194434,0.28828125,172.78567504882812,0.0003
,,,,,,,533,333,177.61,1277,681984,1090.85332812,0.9628336876630783,3320,-21.61682457923889,0.009597729,0.2,598.5900390625,135.33343505859375,-0.006464743375545368,0.0841796875,281.718017578125,0.0003
,,,,,,,533,334,171.46,1281,684032,1030.03012744,0.9674896486103535,3330,-21.614460945129395,0.016581826,0.2,598.3752395629883,135.30868530273438,-0.003550401219399646,0.117138671875,174.10867309570312,0.0003
,,,,,,,533,335,171.28,1285,686080,1024.86279185,0.9780538510531187,3340,-21.613992166519164,0.011793008,0.2,593.783130645752,135.38809204101562,-0.005643094086553902,0.0744140625,160.1219940185547,0.0003
,,,,,,,533,336,174.25,1288,688128,1041.68862902,0.9577532596886158,3350,-21.617171859741212,0.006077182,0.2,829.1453353881836,135.48150634765625,-0.003263210318982601,0.062109375,259.7340393066406,0.0003
,,,,,,,533,337,178.98,1292,690176,1077.8257909499998,0.8033520579338074,3360,-21.616777849197387,0.013049899,0.2,265.75381965637206,135.73167419433594,-0.005878417391795665,0.13544921875,84.70319366455078,0.0003
,,,,,,,534,338,178.61,1296,692224,1092.10772146,0.980854969471693,3370,-21.61736431121826,0.018357968,0.2,112.4552396774292,135.4666290283203,-0.0011885373198310845,0.181640625,27.372440338134766,0.0003
,,,,,,,534,339,178.61,1299,694272,1096.4753930699999,0.8403128832578659,3380,-21.605169677734374,0.01973059,0.2,1341.8835674285888,135.32130432128906,0.012975184241076932,0.3779296875,431.3590393066406,0.0003
,,,,,,,534,340,181.98,1303,696320,1114.82639004,0.9561910256743431,3390,-21.601965570449828,0.029298311,0.2,474.55249824523924,135.25389099121094,-0.0012032737053232268,0.156494140625,259.7999267578125,0.0003
,,,,,,,534,341,183.16,1307,698368,1136.5875442800002,0.9376988224685192,3400,-21.591597938537596,0.0063462416,0.2,1458.7809356689454,135.2681121826172,0.013727869157446549,0.32119140625,598.946533203125,0.0003
,,,,,,,534,342,187.35,1311,700416,1179.4713846700001,0.9179801866412163,3410,-21.587826251983643,0.013493032,0.2,369.239400100708,135.16534423828125,1.3882078928872942e-05,0.13232421875,92.1558609008789,0.0003
,,,,,,,534,343,191.72,1315,702464,1227.90369174,0.9627049937844276,3420,-21.5808856010437,0.016496578,0.2,585.5960800170899,135.3622283935547,-0.002190439682453871,0.19140625,218.31329345703125,0.0003
,,,,,,,534,344,191.72,1319,704512,1235.0509268100002,0.9790223855525255,3430,-21.586790227890013,0.027406286,0.2,195.9184446334839,135.51612854003906,0.004697349609341472,0.1890625,87.80187225341797,0.0003
,,,,,,,534,345,190.6,1322,706560,1226.45569214,0.8670471161603928,3440,-21.5920982837677,0.012254971,0.2,490.30850982666016,136.08840942382812,-0.0030843090382404624,0.141064453125,192.82363891601562,0.0003
,,,,,,,534,346,190.1,1326,708608,1222.59683791,0.737844318151474,3450,-21.60651206970215,0.013701019,0.2,1458.3817893981934,136.6707305908203,-0.003773858619388193,0.155322265625,521.0325317382812,0.0003
,,,,,,,533,347,187.25,1330,710656,1193.6287240999998,0.9163521602749825,3460,-21.621128177642824,0.005648884,0.2,955.2446205139161,136.8502197265625,-0.003294318338157609,0.09580078125,527.70068359375,0.0003
,,,,,,,533,348,183.45,1334,712704,1168.5804736499997,0.8220405578613281,3470,-21.6243426322937,0.009244918,0.2,881.4963014602661,136.81729125976562,-0.004798981791827828,0.075830078125,216.36514282226562,0.0003
,,,,,,,533,349,186.17,1338,714752,1178.8794789299998,0.7650516629219055,3480,-21.62593698501587,0.011036096,0.2,2485.473468017578,136.76412963867188,-0.00029119537794031203,0.07041015625,967.8690795898438,0.0003
,,,,,,,533,350,186.17,1342,716800,1172.0069154500002,0.9577206820249557,3490,-21.62697458267212,0.007680651,0.2,328.9362051010132,136.7984619140625,-0.004572471074061469,0.053076171875,77.9824447631836,0.0003
,,,,,,,533,351,187.46,1346,718848,1178.16193746,0.9334485679864883,3500,-21.630627155303955,0.0347853,0.2,184.37158584594727,137.24708557128906,-0.0002820853027515113,0.1001953125,35.28782272338867,0.0003
,,,,,,,533,352,189.25,1350,720896,1178.86751304,0.9764477666467428,3510,-21.638013553619384,0.012988091,0.2,212.63261060714723,137.46556091308594,0.014601178170414642,0.309423828125,53.64311218261719,0.0003
,,,,,,,534,353,191.0,1353,722944,1181.7910393,0.9821696449071169,3520,-21.639775609970094,0.020444773,0.2,63.2411548614502,136.8459014892578,-0.0006302426219917834,0.185693359375,20.523242950439453,0.0003
,,,,,,,534,354,192.3,1357,724992,1208.0016476800001,0.9414994642138481,3530,-21.62805132865906,0.0104721,0.2,175.8847541809082,136.8760223388672,0.0031187981774564834,0.256640625,66.01215362548828,0.0003
,,,,,,,534,355,192.3,1361,727040,1215.8281335499998,0.9087754040956497,3540,-21.622914695739745,0.011072105,0.2,660.138575744629,137.3059844970703,0.010310575214680285,0.299853515625,296.34600830078125,0.0003
,,,,,,,534,356,194.27,1364,729088,1228.04779307,0.7494726181030273,3550,-21.6346097946167,0.021178303,0.2,502.0473403930664,137.5484619140625,-0.0002862746303435415,0.130908203125,243.38890075683594,0.0003
,,,,,,,534,357,192.79,1368,731136,1215.0781655,0.9523518458008766,3560,-21.640184020996095,0.12677789,0.2,266.60991764068604,137.45005798339844,0.007786319503793493,0.255126953125,79.55937957763672,0.0003
,,,,,,,534,358,195.47,1372,733184,1228.80373069,0.9209606349468231,3570,-21.632721042633058,0.010162037,0.2,913.037264251709,137.50437927246094,0.02030517952516675,0.509033203125,206.69723510742188,0.0003
,,,,,,,534,359,194.99,1376,735232,1235.96183676,0.9759133197367191,3580,-21.643375730514528,0.02185081,0.2,59.71669607162475,138.4232177734375,-0.0058463563007535415,0.211865234375,18.02457618713379,0.0003
,,,,,,,534,360,194.99,1380,737280,1237.85456341,0.8889587596058846,3590,-21.666557264328002,0.0054259924,0.2,907.0544250488281,138.69784545898438,0.0007366094156168401,0.123291015625,305.9104919433594,0.0003
,,,,,,,534,361,194.99,1384,739328,1234.6726265400002,0.9162648096680641,3600,-21.66937232017517,0.045286834,0.2,192.06724872589112,138.8021240234375,0.00464816577732563,0.25263671875,82.07181549072266,0.0003
,,,,,,,534,362,194.02,1387,741376,1226.83195784,0.8853479400277138,3610,-21.669101238250732,0.028852839,0.2,193.60501613616944,139.27305603027344,0.001623277788166888,0.198828125,64.78510284423828,0.0003
,,,,,,,534,363,194.02,1391,743424,1214.69651282,0.8918071314692497,3620,-21.676745557785033,0.017908435,0.2,672.3612895965576,139.53176879882812,0.01599396790843457,0.41669921875,79.6704330444336,0.0003
,,,,,,,534,364,193.02,1395,745472,1197.6001026200001,0.9006018042564392,3630,-21.67685194015503,0.015670007,0.2,326.759228515625,139.84226989746094,-0.001934990422159899,0.112841796875,134.2426300048828,0.0003
,,,,,,,534,365,189.59,1399,747520,1155.41416509,0.7698097676038742,3640,-21.678413820266723,0.008287361,0.2,1226.8573280334472,139.9962921142578,-0.0022372430248651654,0.118896484375,341.67626953125,0.0003
,,,,,,,534,366,191.28,1403,749568,1170.53783529,0.9298128932714462,3650,-21.678140592575073,0.018431244,0.2,379.4783777236938,140.3082733154297,-0.005913992086425424,0.1029296875,46.544410705566406,0.0003
,,,,,,,534,367,191.28,1407,751616,1170.2248425700002,0.9743659254163504,3660,-21.679919958114624,0.015802234,0.2,266.36150550842285,140.78115844726562,-0.002777348685776815,0.21630859375,74.55323028564453,0.0003
,,,,,,,534,368,190.45,1411,753664,1168.6212584,0.9726842418313026,3670,-21.6974636554718,0.030974455,0.2,98.20236539840698,141.14468383789062,0.006068608607165515,0.2052734375,21.69636344909668,0.0003
,,,,,,,534,369,187.47,1414,755712,1152.77011506,0.9578948952257633,3680,-21.709618377685548,0.02900057,0.2,401.3156311035156,141.43692016601562,0.016673834744142368,0.328271484375,130.16864013671875,0.0003
