hyperparams/seed,hyperparams/ent_coef,hyperparams/gamma,hyperparams/learning_rate,hyperparams/batch_size,hyperparams/n_steps,hyperparams/clip_range,time/iterations,time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/fps,train/entropy_loss,train/value_loss,train/clip_range,train/std,train/approx_kl,train/n_updates,train/loss,train/learning_rate,train/explained_variance,train/policy_gradient_loss,train/clip_fraction
,,,,,,,126,258048,426.13489546999995,97.83,680,379,-8.651714873313903,3184.8985595703125,0.2,1.0236819982528687,0.002995957,1250,1545.1727294921875,5e-05,4.231929779052734e-06,-0.002820560126565397,0.004052734375
,,,,,,,127,260096,430.94387076000004,98.55,685,379,-8.654623079299927,3219.346710205078,0.2,1.0240496397018433,0.00637679,1260,1637.26318359375,5e-05,-3.5762786865234375e-06,-0.005983604863286018,0.015771484375
,,,,,,,128,262144,412.76800923999997,96.86,691,379,-8.655753207206725,3205.2109191894533,0.2,1.024049997329712,0.0038398083,1270,1603.9354248046875,5e-05,-5.960464477539062e-07,-0.0024090949271339925,0.0046875
,,,,,,,129,264192,418.7620863500001,97.17,696,379,-8.654821538925171,3229.822650146484,0.2,1.0238361358642578,0.010035003,1280,1729.906982421875,5e-05,-3.337860107421875e-06,-0.007126555091235787,0.04248046875
,,,,,,,130,266240,413.04195738000004,96.72,701,379,-8.65407109260559,3303.0934448242188,0.2,1.0237520933151245,0.0052568065,1290,1651.8212890625,5e-05,5.662441253662109e-06,-0.004032643197569996,0.00859375
,,,,,,,131,268288,410.30437027999994,96.43,706,379,-8.65459053516388,2895.7089233398438,0.2,1.0241508483886719,0.0042533637,1300,1416.3514404296875,5e-05,1.1265277862548828e-05,-0.00291812321083853,0.00771484375
,,,,,,,132,270336,410.28700201999993,97.06,712,379,-8.65694682598114,3234.2433898925783,0.2,1.0244224071502686,0.0066323658,1310,1476.02294921875,5e-05,1.5437602996826172e-05,-0.004763944432488643,0.019140625
,,,,,,,133,272384,414.62974292000007,97.2,717,379,-8.658465337753295,3010.88056640625,0.2,1.02473783493042,0.0015784963,1320,1444.89599609375,5e-05,6.735324859619141e-06,-0.0016598727786913514,0.00107421875
,,,,,,,134,274432,406.66941411,97.43,722,379,-8.660247659683227,3060.3095581054686,0.2,1.0250096321105957,0.004109276,1330,1539.210693359375,5e-05,2.1457672119140625e-05,-0.0033518438765895555,0.00400390625
,,,,,,,135,276480,409.84910319999994,97.89,727,379,-8.662299275398254,2547.117401123047,0.2,1.0255086421966553,0.0045657316,1340,1286.0406494140625,5e-05,2.2530555725097656e-05,-0.0036337709665531293,0.017529296875
,,,,,,,136,278528,412.96251788999996,98.61,733,379,-8.664131617546081,2587.9945739746095,0.2,1.0254859924316406,0.0016569389,1350,1285.8214111328125,5e-05,3.737211227416992e-05,-0.0011679864779580384,0.000390625
,,,,,,,137,280576,414.56359721,98.56,738,380,-8.663431930541993,2619.3264099121093,0.2,1.0253947973251343,0.006037507,1360,1293.4736328125,5e-05,2.0205974578857422e-05,-0.005193245952250436,0.01640625
,,,,,,,138,282624,420.72337193,99.09,743,380,-8.663673520088196,3219.1664184570313,0.2,1.025562047958374,0.00405363,1370,1706.0875244140625,5e-05,1.2159347534179688e-05,-0.0034109188884031026,0.004736328125
,,,,,,,139,284672,430.44751203,99.54,748,380,-8.665032482147216,3096.8413269042967,0.2,1.0258527994155884,0.004072524,1380,1505.7850341796875,5e-05,2.4318695068359375e-05,-0.00326256436528638,0.005322265625
,,,,,,,140,286720,430.0970000600001,99.15,753,380,-8.666357946395873,2858.639794921875,0.2,1.0259579420089722,0.0037357742,1390,1424.29150390625,5e-05,6.496906280517578e-06,-0.003195709432475269,0.004736328125
,,,,,,,141,288768,427.15649972999995,99.15,758,380,-8.666017961502074,2757.233123779297,0.2,1.0257474184036255,0.0046279617,1400,1354.2548828125,5e-05,3.2782554626464844e-06,-0.003868357778992504,0.009326171875
,,,,,,,142,290816,431.96409205,99.59,763,380,-8.665913391113282,2674.0379943847656,0.2,1.0260124206542969,0.0033238234,1410,1344.827880859375,5e-05,1.1920928955078125e-06,-0.0034851791453547774,0.010302734375
,,,,,,,143,292864,430.0574649000001,99.29,768,380,-8.668562293052673,2842.5967712402344,0.2,1.0266292095184326,0.002533577,1420,1408.625732421875,5e-05,4.172325134277344e-07,-0.001479890802875161,0.001318359375
,,,,,,,144,294912,431.8543923600001,99.24,773,381,-8.671483755111694,3274.913262939453,0.2,1.0269283056259155,0.0037706757,1430,1608.6190185546875,5e-05,-2.384185791015625e-07,-0.002944046090124175,0.004638671875
,,,,,,,145,296960,432.67006444,99.18,778,381,-8.673365426063537,3089.1756103515627,0.2,1.0273839235305786,0.003847699,1440,1490.0987548828125,5e-05,-1.7881393432617188e-06,-0.003296146693173796,0.00458984375
,,,,,,,146,299008,429.61296374,98.75,783,381,-8.676592063903808,3346.963055419922,0.2,1.0279903411865234,0.004422717,1450,1693.6300048828125,5e-05,6.258487701416016e-06,-0.003049761732108891,0.00791015625
,,,,,,,147,301056,429.3169312999999,98.67,789,381,-8.679714465141297,3036.0116333007813,0.2,1.0284326076507568,0.0040808665,1460,1485.16015625,5e-05,-4.76837158203125e-07,-0.003561862718197517,0.00654296875
,,,,,,,148,303104,421.46200105,97.69,794,381,-8.681572556495667,2796.6576416015623,0.2,1.028591275215149,0.0074881334,1470,1365.279052734375,5e-05,8.821487426757812e-06,-0.004991343902656808,0.02568359375
,,,,,,,149,305152,416.96851548,97.67,799,381,-8.682016110420227,3472.4838256835938,0.2,1.028649926185608,0.0064402255,1480,1739.1541748046875,5e-05,-3.5762786865234375e-07,-0.003991776873590425,0.02197265625
,,,,,,,150,307200,423.8776512900001,97.91,804,381,-8.683825755119324,3052.508337402344,0.2,1.0292952060699463,0.0053026034,1490,1491.667236328125,5e-05,-1.0728836059570312e-06,-0.004051058914046735,0.011328125
,,,,,,,151,309248,427.1157477800001,98.38,809,381,-8.686218523979187,2942.1252014160154,0.2,1.0293067693710327,0.0029730322,1500,1475.1702880859375,5e-05,3.0994415283203125e-06,-0.004025591563549824,0.00673828125
,,,,,,,152,311296,430.39120841,98.43,814,381,-8.686073040962219,3002.782189941406,0.2,1.029403567314148,0.0025585394,1510,1567.1170654296875,5e-05,8.463859558105469e-06,-0.002228573843603954,0.0009765625
,,,,,,,153,313344,437.48091500999993,99.18,820,382,-8.686952376365662,3844.130584716797,0.2,1.0296204090118408,0.004575587,1520,2051.881103515625,5e-05,4.887580871582031e-06,-0.004119231115328148,0.011083984375
,,,,,,,154,315392,436.91920694,98.99,825,382,-8.687532210350037,3042.5984741210937,0.2,1.0294779539108276,0.0055787624,1530,1493.7259521484375,5e-05,3.6954879760742188e-06,-0.004363516402372624,0.017578125
,,,,,,,155,317440,430.51060146000003,97.89,830,382,-8.687185716629028,2887.559033203125,0.2,1.0296976566314697,0.0023854664,1540,1414.4239501953125,5e-05,1.6748905181884766e-05,-0.0013701981093618087,0.00087890625
,,,,,,,156,319488,431.02760961000007,97.64,835,382,-8.688430047035217,3273.9292419433596,0.2,1.029789924621582,0.008010095,1550,1577.48486328125,5e-05,1.9669532775878906e-06,-0.004903660682612099,0.0345703125
,,,,,,,157,321536,426.28649855,97.64,841,382,-8.688660645484925,2910.4710327148437,0.2,1.029786467552185,0.0042496393,1560,1440.4317626953125,5e-05,1.2099742889404297e-05,-0.0031707099464256317,0.004638671875
,,,,,,,158,323584,427.73256530000003,97.41,846,382,-8.687836909294129,2724.0398071289064,0.2,1.029505729675293,0.0036658533,1570,1340.5545654296875,5e-05,7.569789886474609e-06,-0.003387784259393811,0.003271484375
,,,,,,,159,325632,429.53001979,97.83,851,382,-8.686798405647277,3143.2531799316407,0.2,1.0295301675796509,0.003405877,1580,1540.941162109375,5e-05,5.304813385009766e-06,-0.0017999648116528988,0.0021484375
,,,,,,,160,327680,427.55018103000003,98.49,856,382,-8.687442564964295,2794.248406982422,0.2,1.029709815979004,0.0055294503,1590,1498.3360595703125,5e-05,7.867813110351562e-06,-0.0037120213091839105,0.010986328125
,,,,,,,161,329728,426.64736766999994,98.46,862,382,-8.688821601867676,2527.9574584960938,0.2,1.029999852180481,0.002556417,1600,1311.107421875,5e-05,9.47713851928711e-06,-0.0023084431479219346,0.002099609375
,,,,,,,162,331776,415.0784369199999,98.38,867,382,-8.690520286560059,2563.9926025390623,0.2,1.0302826166152954,0.0037467985,1610,1215.314208984375,5e-05,-1.1920928955078125e-07,-0.002886213539750315,0.00654296875
,,,,,,,163,333824,416.36863411999997,98.8,871,382,-8.692201113700866,2234.32119140625,0.2,1.0306452512741089,0.0062180785,1620,1189.5228271484375,5e-05,5.543231964111328e-06,-0.006106590351555497,0.03134765625
,,,,,,,164,335872,421.38974954,98.59,877,382,-8.692833185195923,2598.208947753906,0.2,1.0303733348846436,0.0016122422,1630,1351.4139404296875,5e-05,1.4603137969970703e-05,-0.0012746082502417266,0.000146484375
,,,,,,,165,337920,429.95618532000003,98.81,882,383,-8.691581296920777,3962.519696044922,0.2,1.0304368734359741,0.0035907854,1640,2034.4384765625,5e-05,1.7881393432617188e-06,-0.0033178339013829826,0.005712890625
,,,,,,,166,339968,433.8122346,99.2,887,383,-8.69301359653473,3427.88115234375,0.2,1.0307857990264893,0.0013426256,1650,1715.1397705078125,5e-05,2.86102294921875e-06,-0.0012851705672801473,0.00029296875
,,,,,,,167,342016,438.1849137499999,98.82,892,383,-8.693891716003417,2770.3149841308596,0.2,1.0306615829467773,0.005308284,1660,1410.46923828125,5e-05,-4.76837158203125e-07,-0.003496140771312639,0.014111328125
,,,,,,,168,344064,436.63848843,98.82,897,383,-8.693509960174561,2634.7996337890627,0.2,1.0307642221450806,0.0032912344,1670,1319.7919921875,5e-05,4.76837158203125e-07,-0.0027250707149505614,0.006201171875
,,,,,,,169,346112,438.8386064500001,99.17,902,383,-8.69491195678711,2553.8501892089844,0.2,1.0310922861099243,0.005795067,1680,1243.983642578125,5e-05,8.344650268554688e-06,-0.0036981484154239297,0.0154296875
,,,,,,,170,348160,438.23991748000003,99.15,908,383,-8.696447825431823,3152.484649658203,0.2,1.0313059091567993,0.002524403,1690,1632.483642578125,5e-05,3.2186508178710938e-06,-0.0013443229719996453,0.001025390625
,,,,,,,171,350208,439.70353305,99.12,913,383,-8.697415590286255,2916.312109375,0.2,1.0313953161239624,0.0040426394,1700,1516.776123046875,5e-05,4.589557647705078e-06,-0.002714560169260949,0.005126953125
,,,,,,,172,352256,432.53820725,98.56,918,383,-8.698750472068786,2903.160754394531,0.2,1.0318822860717773,0.0038258228,1710,1435.8646240234375,5e-05,3.039836883544922e-06,-0.00254496987327002,0.003955078125
,,,,,,,173,354304,441.49865812,98.56,923,383,-8.70110080242157,2624.427813720703,0.2,1.0320719480514526,0.0047178064,1720,1276.732421875,5e-05,5.364418029785156e-07,-0.0027762200334109366,0.009228515625
,,,,,,,174,356352,440.8054518999999,98.51,928,383,-8.702137327194214,3253.862371826172,0.2,1.032339334487915,0.008416221,1730,1647.42578125,5e-05,2.7418136596679688e-06,-0.006251613836502657,0.057177734375
,,,,,,,175,358400,435.47808682999994,97.56,933,383,-8.703165292739868,2947.3830139160154,0.2,1.0323891639709473,0.0018452536,1740,1424.9224853515625,5e-05,-1.430511474609375e-06,-0.0009652120585087687,0.000244140625
,,,,,,,176,360448,435.33584371999996,96.83,938,383,-8.703343749046326,3063.6031860351563,0.2,1.0324691534042358,0.00245565,1750,1509.1649169921875,5e-05,1.1920928955078125e-07,-0.0013421135314274578,0.0005859375
,,,,,,,177,362496,437.75979500999995,97.39,943,384,-8.704924058914184,3071.6003967285155,0.2,1.0329831838607788,0.0066148816,1760,1506.65234375,5e-05,-2.5033950805664062e-06,-0.005862972486647777,0.021142578125
,,,,,,,178,364544,435.92648813,97.06,948,384,-8.70729329586029,2555.1215576171876,0.2,1.0331056118011475,0.008124787,1770,1312.749267578125,5e-05,1.7881393432617188e-07,-0.005558089463738725,0.037841796875
,,,,,,,179,366592,434.80253732000006,97.08,953,384,-8.707641243934631,3123.9085998535156,0.2,1.0332320928573608,0.0037875199,1780,1473.4227294921875,5e-05,-2.384185791015625e-07,-0.0027068911178503184,0.004052734375
,,,,,,,180,368640,445.31777155,98.59,959,384,-8.708142232894897,2835.2927795410155,0.2,1.03325355052948,0.0019824808,1790,1360.981201171875,5e-05,-1.6689300537109375e-06,-0.001326603803317994,0.000927734375
,,,,,,,181,370688,443.04242305,98.53,964,384,-8.70805802345276,3315.7832153320314,0.2,1.0332379341125488,0.0020133797,1800,1650.1163330078125,5e-05,3.5762786865234375e-07,-0.0013031067792326212,9.765625e-05
,,,,,,,182,372736,445.3771318900001,98.55,969,384,-8.707791733741761,2932.798547363281,0.2,1.0331425666809082,0.0075322785,1810,1386.51416015625,5e-05,-1.7881393432617188e-06,-0.004663846746552736,0.031396484375
,,,,,,,183,374784,443.39230785,97.64,974,384,-8.708839702606202,2743.154992675781,0.2,1.0337225198745728,0.0018429827,1820,1385.9039306640625,5e-05,-2.1457672119140625e-06,-0.0017548578267451375,0.000390625
,,,,,,,184,376832,448.41313582000004,97.77,979,384,-8.711397314071656,3914.432861328125,0.2,1.033813714981079,0.001619627,1830,1912.186279296875,5e-05,-1.1920928955078125e-06,-0.0032594839547527956,0.005908203125
,,,,,,,185,378880,446.82599973000004,98.42,984,384,-8.71136178970337,2995.40244140625,0.2,1.0337936878204346,0.0028466643,1840,1524.218994140625,5e-05,-2.6226043701171875e-06,-0.0027357611164916308,0.001171875
,,,,,,,186,380928,452.55624043000006,98.72,989,384,-8.71160123348236,2491.2771606445312,0.2,1.0339806079864502,0.0025719118,1850,1236.1163330078125,5e-05,-2.9802322387695312e-06,-0.0024563513987232,0.0017578125
,,,,,,,187,382976,454.3170331200001,98.08,994,385,-8.713320636749268,3077.8640869140627,0.2,1.0343246459960938,0.0025136895,1860,1547.240234375,5e-05,-1.0728836059570312e-06,-0.0036255830666050313,0.00400390625
,,,,,,,188,385024,452.90350519,98.93,999,385,-8.715099191665649,3409.0673095703123,0.2,1.0346077680587769,0.004456722,1870,1712.19140625,5e-05,-1.0728836059570312e-06,-0.0033955481951124964,0.0087890625
,,,,,,,189,387072,450.8242243100001,98.93,1004,385,-8.71726884841919,2848.41494140625,0.2,1.0350947380065918,0.0044766357,1880,1355.225341796875,5e-05,-1.430511474609375e-06,-0.003351234516594559,0.00693359375
,,,,,,,190,389120,450.90244118000004,98.39,1009,385,-8.718554759025574,2750.114849853516,0.2,1.034942388534546,0.0039494787,1890,1393.2271728515625,5e-05,-1.3113021850585938e-06,-0.0027379710401874034,0.0060546875
,,,,,,,191,391168,454.40296083,98.79,1014,385,-8.718383812904358,2886.3799072265624,0.2,1.0352321863174438,0.0055167535,1900,1480.1796875,5e-05,-9.5367431640625e-07,-0.0043324152793502435,0.0134765625
,,,,,,,192,393216,459.59517746,99.03,1020,385,-8.718725442886353,3036.7074279785156,0.2,1.0348454713821411,0.0034751883,1910,1561.758544921875,5e-05,7.748603820800781e-07,-0.002024032914778218,0.00400390625
,,,,,,,193,395264,460.27378405999997,99.03,1025,385,-8.716361117362975,3421.4874877929688,0.2,1.0346451997756958,0.0044481936,1920,1678.3441162109375,5e-05,-7.152557373046875e-07,-0.005857686349190772,0.010302734375
,,,,,,,194,397312,459.37274184999995,99.03,1030,385,-8.71693434715271,2783.3160034179687,0.2,1.0349860191345215,0.0015178449,1930,1385.4136962890625,5e-05,2.6226043701171875e-06,-0.0013081031851470471,0.000341796875
,,,,,,,195,399360,462.74742088,99.57,1035,385,-8.718556332588197,2651.586004638672,0.2,1.0351239442825317,0.0042399643,1940,1322.9451904296875,5e-05,1.6689300537109375e-06,-0.0026699269190430643,0.006640625
,,,,,,,196,401408,451.87696987000004,98.8,1040,385,-8.719884443283082,2655.7872985839845,0.2,1.0356025695800781,0.0021966635,1950,1268.3316650390625,5e-05,-1.1920928955078125e-07,-0.0016461959108710288,0.000927734375
,,,,,,,197,403456,446.76582214,99.14,1045,385,-8.723348236083984,2761.936877441406,0.2,1.0363086462020874,0.0015807798,1960,1340.01416015625,5e-05,1.6093254089355469e-06,-0.0031329104909673332,0.000830078125
,,,,,,,198,405504,446.81527742,99.14,1050,385,-8.7265775680542,2782.115557861328,0.2,1.036597728729248,0.0073381923,1970,1288.7293701171875,5e-05,2.562999725341797e-06,-0.0043336429167538885,0.03193359375
,,,,,,,199,407552,447.82814999999994,99.14,1055,385,-8.727954292297364,2865.80439453125,0.2,1.036864161491394,0.0035482089,1980,1413.2603759765625,5e-05,5.0067901611328125e-06,-0.002384609094588086,0.003564453125
,,,,,,,200,409600,449.11113823,98.47,1061,386,-8.730178785324096,2878.105157470703,0.2,1.0374058485031128,0.0023171287,1990,1422.7000732421875,5e-05,2.8014183044433594e-06,-0.00199477284331806,0.001123046875
,,,,,,,201,411648,456.37007302,99.24,1066,386,-8.732430982589722,3247.828967285156,0.2,1.0375062227249146,0.0032612015,2000,1461.8076171875,5e-05,0.0,-0.0024783598026260735,0.002001953125
,,,,,,,202,413696,461.25139482,98.91,1071,386,-8.733031606674194,2588.63330078125,0.2,1.0376986265182495,0.0023204023,2010,1223.0244140625,5e-05,4.5299530029296875e-06,-0.0017063641280401498,0.00029296875
,,,,,,,203,415744,463.18260254999996,98.91,1076,386,-8.73345239162445,3029.203228759766,0.2,1.0376266241073608,0.0031967273,2020,1524.1510009765625,5e-05,1.1324882507324219e-06,-0.003698583197547123,0.011572265625
,,,,,,,204,417792,458.63871707,98.3,1082,386,-8.733454918861389,3078.681359863281,0.2,1.0377134084701538,0.004815079,2030,1528.0223388671875,5e-05,1.9669532775878906e-06,-0.0030132189160212873,0.0087890625
,,,,,,,205,419840,462.3239898300001,98.97,1087,386,-8.734768533706665,2895.0409545898438,0.2,1.0381584167480469,0.0050262497,2040,1504.43994140625,5e-05,3.039836883544922e-06,-0.003273258433910087,0.009423828125
,,,,,,,206,421888,459.5154007699999,98.86,1092,386,-8.737151312828065,2695.7211303710938,0.2,1.0384411811828613,0.0038264534,2050,1337.845947265625,5e-05,4.291534423828125e-06,-0.002835949318250641,0.005029296875
,,,,,,,207,423936,454.49599884,98.12,1098,386,-8.738504648208618,2772.868621826172,0.2,1.0386852025985718,0.0054048942,2060,1398.4947509765625,5e-05,0.0,-0.0038497382745845245,0.01162109375
,,,,,,,208,425984,454.1072468499999,97.87,1103,386,-8.739843201637267,3294.271856689453,0.2,1.0389292240142822,0.008955946,2070,1550.379638671875,5e-05,2.562999725341797e-06,-0.00529132021474652,0.041259765625
,,,,,,,209,428032,456.54290110000017,98.17,1108,386,-8.741329407691955,3406.7339294433596,0.2,1.039218783378601,0.00197936,2080,1725.76171875,5e-05,7.748603820800781e-07,-0.0015506345429457725,0.001171875
,,,,,,,210,430080,458.60764,98.17,1113,386,-8.742052364349366,3302.5993591308593,0.2,1.0390775203704834,0.0054071327,2090,1806.5137939453125,5e-05,1.9073486328125e-06,-0.0032949880114756525,0.0181640625
,,,,,,,211,432128,462.0398479399999,98.18,1118,386,-8.740753316879273,3054.28349609375,0.2,1.0388290882110596,0.005458585,2100,1642.1419677734375,5e-05,1.9073486328125e-06,-0.002419263470801525,0.013232421875
,,,,,,,212,434176,463.60642696999986,99.12,1123,386,-8.740505790710449,3670.6660339355467,0.2,1.0391243696212769,0.0016612632,2110,1668.0699462890625,5e-05,1.9669532775878906e-06,-0.0015574897755868734,0.0
,,,,,,,213,436224,456.9531433900001,98.85,1129,386,-8.742171382904052,2788.601916503906,0.2,1.0392245054244995,0.0076497467,2120,1390.8406982421875,5e-05,-5.960464477539062e-07,-0.003953798400470987,0.025
,,,,,,,214,438272,464.36201612000013,99.01,1134,386,-8.743075275421143,2700.1667663574217,0.2,1.0395971536636353,0.00321785,2130,1367.4725341796875,5e-05,-7.152557373046875e-07,-0.002262055827304721,0.00244140625
,,,,,,,215,440320,462.2369068699999,99.01,1139,386,-8.74386625289917,3304.5161010742186,0.2,1.0393298864364624,0.004936409,2140,1664.0477294921875,5e-05,9.5367431640625e-07,-0.003024060869938694,0.010400390625
,,,,,,,216,442368,455.24025631000006,98.25,1145,386,-8.742961525917053,2942.819958496094,0.2,1.0394521951675415,0.0051696757,2150,1551.6434326171875,5e-05,2.86102294921875e-06,-0.0033266845799516886,0.008935546875
,,,,,,,217,444416,449.20766131000005,97.22,1150,386,-8.743475461006165,3502.3203002929686,0.2,1.0394407510757446,0.005284045,2160,1808.87841796875,5e-05,1.7881393432617188e-06,-0.0049050499190343546,0.0244140625
,,,,,,,218,446464,444.55845070000004,97.17,1155,386,-8.743221473693847,2597.700128173828,0.2,1.0394114255905151,0.0055576563,2170,1304.2938232421875,5e-05,9.5367431640625e-07,-0.003455060441046953,0.01162109375
,,,,,,,219,448512,438.21011356,96.95,1160,386,-8.744579362869263,2568.3148498535156,0.2,1.0400182008743286,0.0050451416,2180,1224.5430908203125,5e-05,8.344650268554688e-07,-0.0042442514328286055,0.01357421875
,,,,,,,220,450560,442.19908068999996,97.42,1165,386,-8.748312520980836,2774.220330810547,0.2,1.0405864715576172,0.0038076038,2190,1344.947265625,5e-05,4.76837158203125e-07,-0.002902220084797591,0.005078125
,,,,,,,221,452608,446.8224026500001,98.47,1170,386,-8.750880980491639,2767.9760192871095,0.2,1.0408927202224731,0.002918744,2200,1391.8045654296875,5e-05,-1.0728836059570312e-06,-0.0021930397546384484,0.0015625
,,,,,,,222,454656,455.02060269000003,99.19,1175,386,-8.752528882026672,2504.809014892578,0.2,1.0412025451660156,0.004495587,2210,1190.959716796875,5e-05,3.039836883544922e-06,-0.0030552182375686242,0.00966796875
,,,,,,,223,456704,458.0115404,99.44,1180,386,-8.753101372718811,2711.9122680664063,0.2,1.0410202741622925,0.0019404634,2220,1303.5081787109375,5e-05,1.7881393432617188e-07,-0.0015654416638426483,0.0005859375
,,,,,,,224,458752,462.04918022,99.66,1185,386,-8.752907204627991,2732.650811767578,0.2,1.0413126945495605,0.0023301002,2230,1314.943359375,5e-05,-1.0728836059570312e-06,-0.0026048215047921987,0.003955078125
,,,,,,,225,460800,466.83901693,99.7,1190,386,-8.754182720184327,2678.413134765625,0.2,1.0413075685501099,0.0019781976,2240,1333.1785888671875,5e-05,1.7881393432617188e-07,-0.0010461587691679597,0.000390625
,,,,,,,226,462848,466.35371974999987,98.07,1196,386,-8.7546147108078,2781.30087890625,0.2,1.0416303873062134,0.0055799214,2250,1391.5184326171875,5e-05,1.8477439880371094e-06,-0.004308059549657628,0.014501953125
,,,,,,,227,464896,465.52463040999993,97.98,1201,386,-8.756853985786439,4061.615344238281,0.2,1.0420747995376587,0.011577096,2260,1807.7738037109375,5e-05,-1.1920928955078125e-07,-0.009732411499135197,0.09794921875
,,,,,,,228,466944,458.13731672,96.78,1206,387,-8.758242583274841,2933.135528564453,0.2,1.0419965982437134,0.0054482827,2270,1430.0421142578125,5e-05,-1.430511474609375e-06,-0.003853081112902146,0.012109375
,,,,,,,229,468992,455.33329159,96.78,1211,387,-8.75772566795349,3008.087567138672,0.2,1.0420598983764648,0.010414638,2280,1453.509521484375,5e-05,5.960464477539062e-07,-0.008053733583074063,0.081298828125
,,,,,,,230,471040,453.0744565,97.11,1216,387,-8.758087038993835,2623.482861328125,0.2,1.041965365409851,0.005728434,2290,1280.2725830078125,5e-05,2.562999725341797e-06,-0.003161789523437619,0.02177734375
,,,,,,,231,473088,457.17740718999994,98.23,1222,387,-8.757967233657837,2351.1454467773438,0.2,1.0421940088272095,0.0030236607,2300,1209.9378662109375,5e-05,1.9669532775878906e-06,-0.0020148015522863717,0.003955078125
,,,,,,,232,475136,450.53208388999997,98.23,1227,387,-8.759652042388916,2901.8608825683596,0.2,1.0424884557724,0.002680146,2310,1383.88134765625,5e-05,1.0728836059570312e-06,-0.0018519373319577427,0.0009765625
,,,,,,,233,477184,459.5298971399999,99.28,1232,387,-8.7623215675354,2295.5596130371096,0.2,1.0432308912277222,0.003218322,2320,1177.1297607421875,5e-05,-2.384185791015625e-07,-0.0024662217241711915,0.003857421875
,,,,,,,234,479232,461.59599681,99.28,1238,387,-8.765222668647766,3334.013562011719,0.2,1.0432971715927124,0.006797237,2330,1678.3408203125,5e-05,1.1920928955078125e-07,-0.003928188525605947,0.03408203125
,,,,,,,235,481280,464.57557034999996,99.11,1243,387,-8.764581751823425,2602.5322448730467,0.2,1.043143630027771,0.004205247,2340,1286.6302490234375,5e-05,3.0994415283203125e-06,-0.0029775027942378074,0.007421875
,,,,,,,236,483328,463.76572199,99.68,1248,387,-8.764441418647767,2850.122869873047,0.2,1.0433225631713867,0.0058839726,2350,1423.1407470703125,5e-05,7.152557373046875e-07,-0.0028996514301979914,0.029638671875
,,,,,,,237,485376,463.86722252,99.68,1253,387,-8.766301083564759,2550.3007751464843,0.2,1.0437278747558594,0.0033251517,2360,1284.3900146484375,5e-05,1.8477439880371094e-06,-0.0021134865673957393,0.00205078125
,,,,,,,238,487424,455.02106079000004,99.83,1258,387,-8.766898608207702,2275.059442138672,0.2,1.0434179306030273,0.006382744,2370,1093.28955078125,5e-05,2.562999725341797e-06,-0.0045346291619352995,0.019140625
,,,,,,,239,489472,456.6714364400001,99.83,1263,387,-8.766153979301453,2036.17685546875,0.2,1.0436819791793823,0.004830454,2380,1016.0685424804688,5e-05,2.5033950805664062e-06,-0.0027543894218979405,0.00859375
,,,,,,,240,491520,459.03175777,99.85,1269,387,-8.76798768043518,2745.0787841796873,0.2,1.043938159942627,0.006802059,2390,1365.869384765625,5e-05,5.960464477539063e-08,-0.0038912916788831353,0.024462890625
,,,,,,,241,493568,462.72956533,99.85,1274,387,-8.7692476272583,2916.125695800781,0.2,1.0442129373550415,0.0044078794,2400,1411.7486572265625,5e-05,-7.152557373046875e-07,-0.004508445435203612,0.01962890625
,,,,,,,242,495616,465.93301051,99.85,1279,387,-8.769599342346192,2592.074462890625,0.2,1.0439167022705078,0.0023384378,2410,1318.2493896484375,5e-05,-1.1920928955078125e-07,-0.001913476744084619,0.000244140625
,,,,,,,243,497664,480.70058705,99.85,1284,387,-8.768463397026062,2550.7976013183593,0.2,1.0440078973770142,0.0030591092,2420,1272.4158935546875,5e-05,0.0,-0.002026712772203609,0.001220703125
,,,,,,,244,499712,474.8148718999999,99.74,1289,387,-8.769671964645386,3245.7335205078125,0.2,1.0442041158676147,0.0024197265,2430,1462.1322021484375,5e-05,5.364418029785156e-07,-0.001203554030507803,0.001171875
,,,,,,,245,501760,470.4909892900001,99.87,1294,387,-8.771053051948547,2712.112335205078,0.2,1.0445482730865479,0.0020569393,2440,1221.7947998046875,5e-05,2.1457672119140625e-06,-0.0018891688610892742,0.000341796875
,,,,,,,246,503808,470.8760178999999,99.87,1299,387,-8.773890495300293,2638.128515625,0.2,1.0452262163162231,0.0038327894,2450,1337.6956787109375,5e-05,1.6093254089355469e-06,-0.003651894858921878,0.006689453125
,,,,,,,247,505856,468.3409175600001,99.66,1305,387,-8.777370882034301,2468.099224853516,0.2,1.045646071434021,0.0036304588,2460,1223.52734375,5e-05,5.245208740234375e-06,-0.0028058271971531214,0.00458984375
,,,,,,,248,507904,467.92094676,99.66,1310,387,-8.780009269714355,2778.6009826660156,0.2,1.0462726354599,0.0036787414,2470,1339.5032958984375,5e-05,1.1324882507324219e-06,-0.002214945567538962,0.0044921875
,,,,,,,249,509952,472.40492973000005,99.58,1315,387,-8.782728266716003,3091.7876892089844,0.2,1.0464555025100708,0.004415102,2480,1512.5458984375,5e-05,-1.1920928955078125e-07,-0.0030725335818715394,0.00615234375
,,,,,,,250,512000,474.18483108,99.58,1320,387,-8.78295111656189,2797.787762451172,0.2,1.04640531539917,0.0037768318,2490,1311.02685546875,5e-05,-1.0728836059570312e-06,-0.002761777967680246,0.012548828125
