hyperparams/n_steps,hyperparams/seed,hyperparams/learning_rate,hyperparams/clip_range,hyperparams/ent_coef,hyperparams/gamma,hyperparams/batch_size,time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/n_updates,train/loss,train/std,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/clip_range,train/explained_variance,train/clip_fraction,train/learning_rate,train/entropy_loss
,,,,,,,537,266240,186.71,495,130,1233.16162523,1290,450.1276550292969,270.6595764160156,0.0054395455,-0.0020596832211595027,1195.5537139892579,0.2,0.940254483371973,0.0294921875,5e-05,-23.236445474624634
,,,,,,,537,268288,188.12,499,131,1238.1363881200002,1300,331.351318359375,270.63714599609375,0.001742387,-0.0008851765916915611,1166.552098083496,0.2,0.9668593406677246,0.0005859375,5e-05,-23.23529772758484
,,,,,,,537,270336,188.12,502,132,1227.76795587,1310,170.2194061279297,270.60601806640625,0.004900712,-0.004189308825880289,661.4183097839356,0.2,0.9377804547548294,0.044921875,5e-05,-23.235036897659302
,,,,,,,537,272384,189.48,506,133,1250.1291162399998,1320,146.03585815429688,270.4958190917969,0.0073459297,-0.005523657094454393,327.63066444396975,0.2,0.836739256978035,0.047998046875,5e-05,-23.235324954986574
,,,,,,,537,274432,187.85,510,134,1234.23037699,1330,110.64148712158203,270.4534606933594,0.0009939487,-0.00024810495669953526,438.52670135498045,0.2,0.9489291831851006,0.0,5e-05,-23.235058116912843
,,,,,,,537,276480,187.85,514,135,1240.15189234,1340,188.1454620361328,270.47479248046875,0.004558861,-0.0024587665364379065,1167.6754104614258,0.2,0.9260423704981804,0.00615234375,5e-05,-23.235205221176148
,,,,,,,537,278528,184.25,518,136,1206.75898455,1350,212.48629760742188,270.5301513671875,0.008657797,-0.00503429482341744,355.1037826538086,0.2,0.8339306563138962,0.051904296875,5e-05,-23.23611969947815
,,,,,,,537,280576,186.19,522,137,1203.93176544,1360,546.3859252929688,270.52996826171875,0.0024582192,-0.0008852874045260251,2159.1501037597654,0.2,0.8529215604066849,0.00390625,5e-05,-23.238141345977784
,,,,,,,537,282624,188.83,525,138,1213.4048280700001,1370,195.6062774658203,270.4814758300781,0.005212345,-0.0061229743820149455,462.73794708251955,0.2,0.9047688096761703,0.0470703125,5e-05,-23.2381000995636
,,,,,,,537,284672,188.79,529,139,1212.73179374,1380,787.5521850585938,270.4620056152344,0.002861609,-0.0004129868641030043,2597.863296508789,0.2,0.3602333664894104,0.01318359375,5e-05,-23.236633014678954
,,,,,,,537,286720,187.58,533,140,1202.19298926,1390,154.1510009765625,270.4870300292969,0.002090043,-0.002883830975042656,506.92275352478026,0.2,0.9730658493936062,0.010009765625,5e-05,-23.23593635559082
,,,,,,,537,288768,187.58,537,141,1218.16972142,1400,948.129638671875,270.5466003417969,0.0063823657,-0.00241313295555301,2547.0789108276367,0.2,0.7629937380552292,0.017236328125,5e-05,-23.235496234893798
,,,,,,,537,290816,185.21,540,142,1210.53222395,1410,287.83502197265625,270.6764221191406,0.0028057909,-0.002614749287022278,921.4347091674805,0.2,0.8125904351472855,0.002734375,5e-05,-23.235625314712525
,,,,,,,537,292864,183.99,544,143,1216.16645445,1420,103.5701675415039,270.6653747558594,0.0047244537,-0.004685174900805578,274.68224754333494,0.2,0.9365567043423653,0.05,5e-05,-23.235968828201294
,,,,,,,537,294912,182.78,548,144,1213.01413248,1430,134.71722412109375,270.5362854003906,0.0048115468,-0.002824282622896135,483.9144474029541,0.2,0.9733918812125921,0.017822265625,5e-05,-23.234777212142944
,,,,,,,537,296960,185.07,552,145,1237.6292936399998,1440,538.2203369140625,270.5390625,0.0052214283,-0.0021868742245715112,1210.7208312988282,0.2,0.9012148827314377,0.026171875,5e-05,-23.234351301193236
,,,,,,,537,299008,185.07,556,146,1229.85548432,1450,349.7171936035156,270.6527404785156,0.004759001,-0.0040341789135709405,776.7808967590332,0.2,0.9593319408595562,0.015478515625,5e-05,-23.234491729736327
,,,,,,,537,301056,183.4,560,147,1222.20059915,1460,458.6546630859375,270.72430419921875,0.0055118836,-0.003049851133255288,777.7348068237304,0.2,0.9281515702605247,0.015283203125,5e-05,-23.235435581207277
,,,,,,,537,303104,185.68,563,148,1240.41281294,1470,674.4130859375,270.7560119628906,0.0019308899,-0.00180489718914032,1695.9894256591797,0.2,0.9146034941077232,0.00146484375,5e-05,-23.235951948165894
,,,,,,,537,305152,188.31,567,149,1256.56233998,1480,74.23351287841797,270.6039123535156,0.0034451531,-0.0019149431958794595,263.6030744552612,0.2,0.9502854086458683,0.028662109375,5e-05,-23.23645167350769
,,,,,,,537,307200,185.19,571,150,1226.04215897,1490,126.91873168945312,271.2784729003906,0.00891541,-0.003332683118060231,204.57149600982666,0.2,0.8633442521095276,0.0705078125,5e-05,-23.24021272659302
,,,,,,,537,309248,185.89,575,151,1220.52601016,1500,170.6144256591797,271.5550842285156,0.0038545283,-0.0003845448198262602,447.133687210083,0.2,0.9643978886306286,0.054541015625,5e-05,-23.246751165390016
,,,,,,,537,311296,186.88,579,152,1227.85582985,1510,508.74658203125,271.5436706542969,0.005014069,-0.0018641864706296473,1204.338461303711,0.2,0.9276242703199387,0.012158203125,5e-05,-23.24651575088501
,,,,,,,537,313344,186.63,582,153,1219.89249967,1520,338.3279724121094,271.5348815917969,0.0054395106,-0.002222196914954111,834.935132598877,0.2,0.8226972669363022,0.0130859375,5e-05,-23.246079921722412
,,,,,,,537,315392,188.97,586,154,1223.07504585,1530,272.9032287597656,271.5745544433594,0.005383867,-0.0027269957470707597,593.629052734375,0.2,0.970994558185339,0.01875,5e-05,-23.245751810073852
,,,,,,,537,317440,187.59,590,155,1217.10146621,1540,27.05364990234375,271.4600524902344,0.00745495,-0.005171424479340203,92.43312368392944,0.2,0.9666391462087631,0.060546875,5e-05,-23.2454430103302
,,,,,,,537,319488,186.26,594,156,1198.9654553500002,1550,166.73704528808594,271.5063781738281,0.0044692755,-0.0013723874784773217,335.06440963745115,0.2,0.9685191921889782,0.0294921875,5e-05,-23.245575761795045
,,,,,,,537,321536,185.7,598,157,1197.89605689,1560,148.24066162109375,271.5790100097656,0.00675477,-0.002896250708727166,814.7803016662598,0.2,0.9566147401928902,0.0208984375,5e-05,-23.246400356292725
,,,,,,,537,323584,181.42,602,158,1162.72568129,1570,132.26751708984375,271.5799865722656,0.0044604475,-0.0016928194207139313,430.0338451385498,0.2,0.9777701068669558,0.008740234375,5e-05,-23.24665265083313
,,,,,,,537,325632,184.54,605,159,1187.52726772,1580,199.1748046875,271.5869140625,0.002679896,-0.0016281090123811738,1013.3687469482422,0.2,0.969976169988513,0.004150390625,5e-05,-23.246487855911255
,,,,,,,537,327680,186.21,609,160,1193.5721649900001,1590,161.08106994628906,271.70379638671875,0.0073450156,-0.005491274647647515,361.15296173095703,0.2,0.9126649051904678,0.058203125,5e-05,-23.246640157699584
,,,,,,,537,329728,186.33,613,161,1193.82959691,1600,127.0704574584961,271.8067321777344,0.007356368,-0.0030892931856215,284.4915313720703,0.2,0.9577077105641365,0.02744140625,5e-05,-23.246909141540527
,,,,,,,537,331776,184.74,617,162,1174.9690475400002,1610,125.2598648071289,271.8642578125,0.0023376786,-4.849543038289994e-05,607.0424407958984,0.2,0.9668482914566994,0.0037109375,5e-05,-23.24716353416443
,,,,,,,537,333824,182.26,621,163,1154.2505217700004,1620,1124.90576171875,271.87554931640625,0.0020486636,-0.0006888080388307571,2410.1675720214844,0.2,0.896339900791645,0.000341796875,5e-05,-23.247319364547728
,,,,,,,537,335872,182.11,625,164,1155.78033001,1630,226.88046264648438,271.8130798339844,0.005704951,-0.0063181699078995734,591.5128982543945,0.2,0.976205013692379,0.031103515625,5e-05,-23.247556924819946
,,,,,,,537,337920,183.41,629,165,1174.6941176299997,1640,997.3751220703125,271.76434326171875,0.0021543202,-0.001624744408763945,2359.326727294922,0.2,0.8659229576587677,0.0015625,5e-05,-23.247788190841675
,,,,,,,537,339968,183.16,632,166,1160.5053126999999,1650,387.8965759277344,271.756591796875,0.005285324,-0.003046936452301452,1479.263934326172,0.2,0.8443770110607147,0.019775390625,5e-05,-23.247835874557495
,,,,,,,536,342016,184.05,636,167,1186.6618190199997,1660,235.58905029296875,271.787841796875,0.0060576033,-0.0025742320402059706,701.2470993041992,0.2,0.9771456755697727,0.0123046875,5e-05,-23.24833493232727
,,,,,,,536,344064,183.25,640,168,1178.63405366,1670,100.66094970703125,271.7563171386719,0.0046859467,-0.004454964795149863,431.80608253479005,0.2,0.7803475707769394,0.044677734375,5e-05,-23.24999623298645
,,,,,,,536,346112,180.52,644,169,1167.0176280900002,1680,47.83296203613281,271.5499267578125,0.007008657,-0.010130819026380777,190.50165576934813,0.2,0.948612704873085,0.106884765625,5e-05,-23.25387773513794
,,,,,,,536,348160,182.26,648,170,1186.35945969,1690,270.3135681152344,271.4643249511719,0.0067135463,-0.004829346289625391,631.0330200195312,0.2,0.9605062007904053,0.05712890625,5e-05,-23.252616214752198
,,,,,,,536,350208,182.76,652,171,1211.5074051000001,1700,275.9278869628906,271.6582946777344,0.008078931,-0.0030448962352238595,550.5248649597168,0.2,0.5691421329975128,0.046728515625,5e-05,-23.25374126434326
,,,,,,,536,352256,184.31,656,172,1240.7878136,1710,367.5376281738281,271.7602233886719,0.00850673,-1.7469283193349838e-05,1625.447817993164,0.2,0.8872702941298485,0.109326171875,5e-05,-23.25631628036499
,,,,,,,536,354304,183.37,660,173,1231.52107743,1720,84.35420227050781,271.95928955078125,0.009117906,-0.006829097523586824,159.6498414993286,0.2,0.7386032044887543,0.090673828125,5e-05,-23.25753140449524
,,,,,,,536,356352,181.78,664,174,1204.9660068700002,1730,195.91656494140625,272.0904235839844,0.004186932,-0.0008438880380708724,842.9269943237305,0.2,0.9596435278654099,0.02060546875,5e-05,-23.260957622528075
,,,,,,,536,358400,179.52,668,175,1209.8604682399998,1740,25.075214385986328,271.95208740234375,0.0067528533,-0.006628016522154212,121.31847648620605,0.2,0.9864011183381081,0.05478515625,5e-05,-23.261667585372926
,,,,,,,536,360448,177.44,672,176,1188.42537101,1750,148.0555419921875,271.9303894042969,0.0022777799,-0.0008698345336597413,522.3612266540528,0.2,0.8734028190374374,0.003466796875,5e-05,-23.26185460090637
,,,,,,,536,362496,177.44,675,177,1190.46919817,1760,613.2296142578125,271.9773254394531,0.006784009,-0.0049707549740560355,1490.9941909790039,0.2,0.926005408167839,0.065234375,5e-05,-23.262180662155153
,,,,,,,536,364544,175.85,679,178,1170.63153662,1770,130.74021911621094,272.0639953613281,0.005957895,-0.005756141350138933,350.2954788208008,0.2,0.9670688472688198,0.040380859375,5e-05,-23.262824964523315
,,,,,,,535,366592,174.06,683,179,1134.3011308400003,1780,284.3409423828125,272.0304260253906,0.0043734536,-0.0033119883737526834,701.306307220459,0.2,0.9737867172807455,0.031396484375,5e-05,-23.2638277053833
,,,,,,,535,368640,174.36,687,180,1132.6590731000001,1790,560.3410034179688,272.0130920410156,0.0072916066,-0.005470413842704147,1592.277146911621,0.2,0.9184942245483398,0.02841796875,5e-05,-23.26337637901306
,,,,,,,535,370688,171.61,691,181,1110.7058236499997,1800,394.54931640625,272.02764892578125,0.004498204,-0.0020342558971606197,959.5462463378906,0.2,0.9401368424296379,0.0103515625,5e-05,-23.263388872146606
,,,,,,,535,372736,175.17,695,182,1138.57585676,1810,82.80271911621094,272.0059509277344,0.0068601486,-0.0018134552025003358,266.485605430603,0.2,0.9733796361833811,0.022021484375,5e-05,-23.26296305656433
,,,,,,,535,374784,175.09,699,183,1150.94084746,1820,244.3985137939453,272.052490234375,0.0063939574,-0.004090495040873066,709.1931838989258,0.2,0.8877748623490334,0.042822265625,5e-05,-23.263361120223998
,,,,,,,535,376832,179.97,703,184,1170.1097577200003,1830,492.1851501464844,272.0977478027344,0.0053563477,-0.002716423955280334,1240.9532821655273,0.2,0.9273062869906425,0.011376953125,5e-05,-23.26500153541565
,,,,,,,535,378880,182.97,707,185,1187.5108103999999,1840,752.6651000976562,272.0838928222656,0.0033513498,-0.002159407187718898,1642.8086029052733,0.2,0.9298536330461502,0.00419921875,5e-05,-23.265755319595335
,,,,,,,535,380928,181.72,710,186,1176.56084607,1850,225.47500610351562,272.0615539550781,0.0047064777,-0.002540826390031725,776.1064102172852,0.2,0.9496739767491817,0.01064453125,5e-05,-23.266111135482788
,,,,,,,535,382976,186.04,714,187,1214.8999026499998,1860,152.79428100585938,272.0351257324219,0.0038867272,-0.003333927277708426,477.22234573364256,0.2,0.9543718881905079,0.02431640625,5e-05,-23.266166591644286
,,,,,,,535,385024,186.83,718,188,1218.60540892,1870,122.20612335205078,272.04669189453125,0.0048597353,-0.0025025415408890693,522.988151550293,0.2,0.9213315322995186,0.0087890625,5e-05,-23.26665253639221
,,,,,,,535,387072,188.07,722,189,1227.82678593,1880,214.442138671875,272.2222900390625,0.005494993,-0.004951683967374265,399.5589298248291,0.2,0.9717579390853643,0.049462890625,5e-05,-23.267061233520508
,,,,,,,535,389120,188.75,726,190,1232.5067813299997,1890,50.59537887573242,272.2873840332031,0.0088195745,-0.0057784526376053694,215.15904502868653,0.2,0.9784272238612175,0.06787109375,5e-05,-23.26786208152771
,,,,,,,535,391168,186.71,730,191,1209.25880787,1900,1324.863037109375,272.3295593261719,0.0057347766,-0.0009342987556010485,2298.727751159668,0.2,0.8459197133779526,0.03837890625,5e-05,-23.26842041015625
,,,,,,,535,393216,187.73,734,192,1219.7601771099999,1910,635.7294311523438,272.3500671386719,0.0067632576,-0.003115238033933565,1510.9132125854492,0.2,0.8266735076904297,0.02890625,5e-05,-23.2688768863678
,,,,,,,535,395264,190.86,737,193,1236.56347688,1920,609.6781005859375,272.357666015625,0.0035427937,-0.002342585695441812,2078.3180541992188,0.2,0.7999581843614578,0.003857421875,5e-05,-23.26888952255249
,,,,,,,535,397312,190.86,741,194,1220.8515192999998,1930,95.65267944335938,272.3618469238281,0.007066127,-0.005211902491282672,258.59355545043945,0.2,0.916580393910408,0.063916015625,5e-05,-23.268486499786377
,,,,,,,535,399360,190.86,745,195,1230.4010799199998,1940,77.67823791503906,272.40313720703125,0.009781178,-0.004791534226387739,217.49083423614502,0.2,0.9453860521316528,0.0759765625,5e-05,-23.26850266456604
,,,,,,,535,401408,187.78,749,196,1199.9486615,1950,87.09671020507812,272.2000427246094,0.006001096,-0.005217730469303206,208.37436876296997,0.2,0.9258688315749168,0.07822265625,5e-05,-23.269725465774535
,,,,,,,535,403456,187.76,753,197,1202.71007338,1960,270.06634521484375,272.09014892578125,0.0059760567,-0.0005178554507438094,955.7249206542969,0.2,0.9598137028515339,0.066357421875,5e-05,-23.26984715461731
,,,,,,,535,405504,187.76,756,198,1196.93133594,1970,99.21180725097656,272.3505554199219,0.009067314,-0.006477380421711132,315.7871006011963,0.2,0.9711098615080118,0.075927734375,5e-05,-23.2711802482605
,,,,,,,535,407552,191.01,760,199,1221.7016644199998,1980,55.75860595703125,272.7195129394531,0.011664867,-0.005807583796558902,194.5887933731079,0.2,0.8516476005315781,0.077978515625,5e-05,-23.273941373825075
,,,,,,,535,409600,191.56,764,200,1230.19880027,1990,178.80941772460938,272.7469787597656,0.0036099472,-0.0012334395971265622,372.3352645874023,0.2,0.9776591211557388,0.015625,5e-05,-23.273762369155882
,,,,,,,535,411648,190.55,768,201,1227.17665641,2000,391.9564208984375,272.7206115722656,0.004775601,-0.0039613424276467414,1875.4704559326171,0.2,0.6398240625858307,0.019580078125,5e-05,-23.273062801361085
,,,,,,,535,413696,188.91,772,202,1219.1654568200001,2010,522.4459838867188,272.7084655761719,0.0039028202,-0.0018131445969629568,1096.3391021728517,0.2,0.9489984959363937,0.0064453125,5e-05,-23.27350172996521
,,,,,,,535,415744,187.54,775,203,1220.09992943,2020,92.87548065185547,272.7969665527344,0.007443172,-0.003143699752399698,260.82947731018066,0.2,0.9118476957082748,0.031689453125,5e-05,-23.27378878593445
,,,,,,,535,417792,187.54,779,204,1226.22102726,2030,279.4425048828125,272.9594421386719,0.0057596215,-0.0028199077118188144,404.57931022644044,0.2,0.9716094546020031,0.039404296875,5e-05,-23.27364468574524
,,,,,,,535,419840,186.74,784,205,1243.9270528,2040,185.07131958007812,273.0062561035156,0.0077114673,-0.005325117876054719,566.7665924072265,0.2,0.9022091031074524,0.085107421875,5e-05,-23.273632335662843
,,,,,,,535,421888,184.61,788,206,1223.1945596100004,2050,245.324951171875,272.9866027832031,0.0035840713,-0.0020736674196086824,679.5906196594239,0.2,0.9550871513783932,0.031396484375,5e-05,-23.274072217941285
,,,,,,,535,423936,183.64,791,207,1221.68180828,2060,373.3920593261719,273.0124816894531,0.004756353,-0.0028332751651760192,703.4860046386718,0.2,0.96439553424716,0.02509765625,5e-05,-23.27316269874573
,,,,,,,535,425984,181.01,795,208,1200.28578856,2070,1096.1806640625,273.0287170410156,0.0036349888,-0.0016666686336975546,2210.500778198242,0.2,0.8483297526836395,0.0044921875,5e-05,-23.27251543998718
,,,,,,,535,428032,182.5,799,209,1207.28655691,2080,200.9306640625,273.0274353027344,0.005417019,-0.003931145905517042,611.2387687683106,0.2,0.9644712805747986,0.02177734375,5e-05,-23.272455883026122
,,,,,,,535,430080,184.2,803,210,1225.61290091,2090,106.2507095336914,273.1559143066406,0.009066625,-0.003731989036896266,230.03277702331542,0.2,0.941634863615036,0.047900390625,5e-05,-23.272249841690062
,,,,,,,535,432128,182.5,806,211,1200.05267943,2100,125.13310241699219,273.2914123535156,0.0037226395,-0.0011499257816467434,422.336141204834,0.2,0.9275828674435616,0.048095703125,5e-05,-23.274362421035768
,,,,,,,535,434176,180.62,810,212,1179.36405133,2110,646.6676025390625,273.331298828125,0.0011257476,-0.0008261249982751906,1578.6653839111327,0.2,0.9487796165049076,0.000146484375,5e-05,-23.27507824897766
,,,,,,,535,436224,181.84,814,213,1178.44080116,2120,22.85478401184082,273.38848876953125,0.010863244,-0.005002556624822319,83.05583000183105,0.2,0.9932666760869324,0.06337890625,5e-05,-23.275161695480346
,,,,,,,535,438272,185.17,818,214,1205.27138402,2130,240.5492401123047,273.42010498046875,0.0036333248,-0.0023437638184987007,809.0769142150879,0.2,0.9419514238834381,0.06708984375,5e-05,-23.2753643989563
,,,,,,,535,440320,188.35,822,215,1227.03422328,2140,234.54830932617188,273.6162109375,0.009426577,-0.004617237235652283,469.160880279541,0.2,0.8877699673175812,0.07138671875,5e-05,-23.275841808319093
,,,,,,,535,442368,188.88,826,216,1222.52563963,2150,478.4216613769531,273.7268371582031,0.0034096343,-0.0018601091171149165,1022.989289855957,0.2,0.8901103585958481,0.0033203125,5e-05,-23.277140426635743
,,,,,,,535,444416,189.32,829,217,1239.41183955,2160,61.189395904541016,273.8575744628906,0.0066995174,-0.004858081258134916,176.97282667160033,0.2,0.9565896391868591,0.05986328125,5e-05,-23.27762198448181
,,,,,,,535,446464,192.59,833,218,1272.2358634500001,2170,450.6290283203125,273.9595031738281,0.0026740485,-0.0006167948886286467,764.9625137329101,0.2,0.9277589321136475,0.018701171875,5e-05,-23.27806329727173
,,,,,,,535,448512,192.59,837,219,1271.45091495,2180,369.92694091796875,273.9367370605469,0.006562161,-0.0033017464564181866,600.4441040039062,0.2,0.9275286421179771,0.044140625,5e-05,-23.277929019927978
,,,,,,,535,450560,192.64,841,220,1293.61223354,2190,235.04917907714844,274.0908203125,0.006094644,-0.0025068990886211394,679.7994331359863,0.2,0.8886725157499313,0.022119140625,5e-05,-23.27713704109192
,,,,,,,535,452608,189.28,845,221,1308.28979099,2200,201.71063232421875,274.4465026855469,0.008109685,-0.004300708032678813,486.96290435791013,0.2,0.8291458338499069,0.0462890625,5e-05,-23.278686904907225
,,,,,,,535,454656,186.91,849,222,1318.6352657399998,2210,341.8441162109375,274.6174011230469,0.0043094065,-0.002170426247175783,911.5337776184082,0.2,0.8625046163797379,0.023876953125,5e-05,-23.280090045928954
,,,,,,,535,456704,183.92,853,223,1299.48775473,2220,224.441162109375,274.5462646484375,0.006381059,-0.004363508580718189,613.5207061767578,0.2,0.6280899941921234,0.069970703125,5e-05,-23.281746006011964
,,,,,,,534,458752,178.19,857,224,1256.7901489399999,2230,366.88983154296875,274.544921875,0.00794163,-0.0032651067071128637,913.3490447998047,0.2,0.8893288001418114,0.048046875,5e-05,-23.28520836830139
,,,,,,,535,460800,178.19,861,225,1248.6678939600001,2240,721.5149536132812,274.5589599609375,0.005209028,-0.0027385161898564546,2298.5985748291014,0.2,0.9135797768831253,0.01123046875,5e-05,-23.285599327087404
,,,,,,,535,462848,176.35,865,226,1228.6993456999999,2250,255.71920776367188,274.62744140625,0.0040982445,-0.0023350848467089238,543.5235832214355,0.2,0.969326626509428,0.020068359375,5e-05,-23.28559455871582
,,,,,,,535,464896,174.98,868,227,1218.78985958,2260,510.2818908691406,274.6658020019531,0.0033548626,-0.0013267556438222527,1673.4218475341797,0.2,0.8526295274496078,0.00439453125,5e-05,-23.285400676727296
,,,,,,,535,466944,174.98,872,228,1209.2136203100001,2270,83.8607177734375,274.7728271484375,0.014745824,-0.006614018260734156,260.6267448425293,0.2,0.9813820980489254,0.102783203125,5e-05,-23.28617639541626
,,,,,,,535,468992,178.35,876,229,1202.70977358,2280,62.35932540893555,274.9196472167969,0.005914628,-0.004889182763872668,222.66348667144774,0.2,0.9420092292129993,0.054443359375,5e-05,-23.287896156311035
,,,,,,,535,471040,183.18,880,230,1218.2877741399998,2290,53.51487350463867,274.96820068359375,0.0017488928,-0.0008269188576377929,396.6531356811523,0.2,0.973386449739337,0.002392578125,5e-05,-23.288409996032716
,,,,,,,535,473088,185.55,883,231,1215.04060812,2300,394.42755126953125,274.9584655761719,0.011922386,-0.004156678833533078,861.5977828979492,0.2,0.9042712822556496,0.069091796875,5e-05,-23.289104604721068
,,,,,,,535,475136,189.12,887,232,1226.45085703,2310,134.5194854736328,274.898681640625,0.005288893,-0.002609928447054699,464.67451705932615,0.2,0.9098478704690933,0.031396484375,5e-05,-23.290564203262328
,,,,,,,535,477184,190.16,891,233,1231.68496756,2320,78.87086486816406,275.0063781738281,0.00882634,-0.0036532200872898104,209.51459503173828,0.2,0.9331884384155273,0.0814453125,5e-05,-23.289598417282104
,,,,,,,535,479232,191.77,895,234,1256.63296076,2330,945.4448852539062,275.0432434082031,0.0026278258,4.167869919911027e-05,1510.3588470458985,0.2,0.9435489065945148,0.02451171875,5e-05,-23.28578362464905
,,,,,,,535,481280,192.33,899,235,1275.61251623,2340,187.34732055664062,275.1639099121094,0.009515887,-0.005305731692351401,549.0236549377441,0.2,0.692035436630249,0.062646484375,5e-05,-23.285579013824464
,,,,,,,535,483328,192.59,903,236,1271.50302595,2350,363.9175109863281,275.29986572265625,0.004903503,-0.0059320958913303915,647.2362091064454,0.2,0.9676037356257439,0.06962890625,5e-05,-23.286441850662232
,,,,,,,535,485376,191.92,906,237,1247.85868817,2360,630.9153442382812,275.3660888671875,0.0022914442,-0.0006183082761708647,1563.6577407836915,0.2,0.9561469480395317,0.003125,5e-05,-23.2869833946228
,,,,,,,535,487424,190.85,910,238,1251.95471129,2370,625.22412109375,275.4441833496094,0.0024252282,-0.0036741745367180555,1587.015428161621,0.2,0.9208600297570229,0.0064453125,5e-05,-23.287451028823853
,,,,,,,535,489472,192.55,914,239,1257.70481216,2380,922.255126953125,275.4981384277344,0.0036406934,-0.001891499845078215,2546.5601547241213,0.2,0.8779163882136345,0.0109375,5e-05,-23.287550687789917
,,,,,,,535,491520,192.55,918,240,1244.66614544,2390,183.56044006347656,275.5480651855469,0.005545885,-0.004612581251421943,281.43223304748534,0.2,0.9274140745401382,0.03251953125,5e-05,-23.287520599365234
,,,,,,,535,493568,192.55,921,241,1247.06296666,2400,101.5728988647461,275.64459228515625,0.009896629,-0.006529704292188398,223.9567533493042,0.2,0.9341433420777321,0.08515625,5e-05,-23.289341259002686
,,,,,,,535,495616,192.59,925,242,1236.73187835,2410,148.82156372070312,275.6209716796875,0.0074721724,-0.003090990037890151,228.6518346786499,0.2,0.9629733897745609,0.04384765625,5e-05,-23.291029596328734
,,,,,,,535,497664,192.59,929,243,1225.07134057,2420,1035.5743408203125,275.6246643066406,0.004792101,-0.0024812335905153304,2118.2433746337892,0.2,0.8231429904699326,0.03076171875,5e-05,-23.29090037345886
,,,,,,,535,499712,192.63,933,244,1207.57823348,2430,152.97232055664062,275.8164367675781,0.009082155,-0.003084206097992137,621.7545471191406,0.2,0.9184613674879074,0.065673828125,5e-05,-23.291518878936767
,,,,,,,535,501760,193.61,936,245,1203.92547202,2440,173.11289978027344,275.9258117675781,0.00767481,-0.0020893542328849434,460.5868541717529,0.2,0.9727443065494299,0.0466796875,5e-05,-23.291869163513184
,,,,,,,535,503808,195.63,940,246,1244.37385942,2450,290.452880859375,276.0204772949219,0.0062380824,-0.0012338606436969712,565.3392055511474,0.2,0.9006865099072456,0.018310546875,5e-05,-23.292003679275513
,,,,,,,535,505856,194.33,944,247,1228.9245443099999,2460,391.33489990234375,276.0359802246094,0.0038905805,-0.0032436812907690182,875.8145156860352,0.2,0.9421994313597679,0.02548828125,5e-05,-23.291287088394164
,,,,,,,535,507904,195.4,948,248,1236.42330368,2470,239.4120635986328,276.0466613769531,0.0065761404,-0.0044392496754881,727.5611507415772,0.2,0.8433701395988464,0.013330078125,5e-05,-23.291502285003663
,,,,,,,535,509952,195.4,951,249,1233.63956214,2480,148.04449462890625,276.2040100097656,0.0050691897,-0.0025832877203356476,429.0515472412109,0.2,0.971025014296174,0.0275390625,5e-05,-23.29190878868103
,,,,,,,535,512000,194.38,955,250,1231.4827629999997,2490,158.5854034423828,276.2716979980469,0.0051407046,-0.0035392734716879204,318.6621974945068,0.2,0.9388206340372562,0.046142578125,5e-05,-23.294315576553345
,,,,,,,535,514048,193.51,959,251,1227.9882200600002,2500,407.79241943359375,276.26806640625,0.0029272214,-0.0009268037625588477,2022.834390258789,0.2,0.8210287243127823,0.008544921875,5e-05,-23.29870810508728
,,,,,,,535,516096,195.03,963,252,1266.1060785100003,2510,299.46282958984375,276.3160705566406,0.0035772661,-0.001213598024332896,1040.87495803833,0.2,0.9443487040698528,0.00390625,5e-05,-23.2993953704834
,,,,,,,535,518144,195.03,966,253,1261.87299317,2520,253.5071258544922,276.2816467285156,0.004992268,-0.003079413325758651,527.3035041809082,0.2,0.7114623486995697,0.048828125,5e-05,-23.29905080795288
,,,,,,,536,520192,195.03,970,254,1281.51297346,2530,223.32772827148438,276.3013000488281,0.008381162,-0.006496696313843131,594.0075065612793,0.2,0.8894670680165291,0.064990234375,5e-05,-23.29652934074402
,,,,,,,535,522240,188.21,974,255,1252.20427871,2540,529.7925415039062,276.2335510253906,0.0055575473,-0.003483411246270407,889.6725563049316,0.2,0.8072351217269897,0.041552734375,5e-05,-23.295427989959716
,,,,,,,535,524288,189.08,978,256,1268.56717188,2550,1491.3531494140625,276.1817932128906,0.0046312176,-0.004188290151068941,3000.774493408203,0.2,0.7933572679758072,0.020166015625,5e-05,-23.29425630569458
,,,,,,,535,526336,188.12,982,257,1263.2737162100002,2560,200.0663299560547,276.1478576660156,0.0058062472,-0.00535080109257251,392.8598068237305,0.2,0.8894133046269417,0.059765625,5e-05,-23.294293642044067
,,,,,,,536,528384,187.58,985,258,1265.1670792399998,2570,229.50985717773438,276.27996826171875,0.0059105977,-0.0034602043218910695,432.37472877502444,0.2,0.9728297013789415,0.035986328125,5e-05,-23.295693159103394
,,,,,,,535,530432,185.28,989,259,1259.14478023,2580,261.2593994140625,276.3233947753906,0.0074070096,-0.002450028996099718,716.208984375,0.2,0.9329828768968582,0.051416015625,5e-05,-23.296710300445557
